,prices,market_caps,total_volumes
2024-01-12 22:02:01.359,9.67048669752235e-06,5688216132.0067425,198867200.60854188
2024-01-12 23:00:41.239,9.5474252415407e-06,5625927865.905264,214899601.72069576
2024-01-13 00:01:25.888,9.623068577434827e-06,5667467943.789092,202812498.12345323
2024-01-13 01:00:32.817,9.585397511602513e-06,5653333350.363875,200792712.95437834
2024-01-13 02:00:41.144,9.564361582789613e-06,5637843519.720516,202099399.63683558
2024-01-13 03:00:32.771,9.641700094015026e-06,5679437543.450036,203989487.2966441
2024-01-13 04:01:51.669,9.654215123477244e-06,5696373281.714738,204227783.11731797
2024-01-13 05:01:54.350,9.744003877169465e-06,5752276902.39772,204870118.79536998
2024-01-13 06:00:30.309,9.795027839893131e-06,5771358408.447866,204749842.05479333
2024-01-13 07:01:27.354,9.826394080836853e-06,5780260064.407682,204382903.32010496
2024-01-13 08:01:00.740,9.807976439311215e-06,5782659753.621852,194292203.13533577
2024-01-13 09:01:27.109,9.806013725350679e-06,5771166415.422178,203668683.45016256
2024-01-13 10:01:09.066,9.81626710420617e-06,5780175467.231771,198312730.32276902
2024-01-13 11:01:32.808,9.83364218100758e-06,5794785725.134287,200382277.93653986
2024-01-13 12:00:58.650,9.805077101361659e-06,5765813486.209909,199034401.76264155
2024-01-13 13:01:28.199,9.82901611533686e-06,5790673383.24993,198531926.2431538
2024-01-13 14:00:59.907,9.789626177445354e-06,5766692173.5175,190066533.98848847
2024-01-13 15:00:45.882,9.761761165939794e-06,5779772865.642979,186264849.23000062
2024-01-13 16:01:22.199,9.849702041245187e-06,5790629243.743136,176249510.71048677
2024-01-13 17:01:14.184,9.843317517701822e-06,5805740703.809195,163767153.45125246
2024-01-13 18:01:28.033,9.91536073615377e-06,5840314543.819981,152520137.13504046
2024-01-13 19:02:14.614,9.871565285202766e-06,5814817072.062797,152726072.25177267
2024-01-13 20:02:26.084,9.971078113465679e-06,5875774209.855328,155730526.9975911
2024-01-13 21:00:40.583,9.963839163830564e-06,5876594714.643275,154786875.65501714
2024-01-13 22:00:47.842,9.974989687417266e-06,5864366767.830253,146576178.71191686
2024-01-13 23:00:29.848,9.92047197957963e-06,5836971394.025365,135761163.07469806
2024-01-14 00:01:25.466,9.886940443322162e-06,5828842132.509744,127700873.0330502
2024-01-14 01:01:23.964,9.821949010492962e-06,5800371221.366741,130551889.89233764
2024-01-14 02:01:10.557,9.84303730037192e-06,5797649284.048196,122703000.10927157
2024-01-14 03:00:51.690,9.86184888485483e-06,5816220353.406865,120586369.754734
2024-01-14 04:01:53.543,9.861848013130216e-06,5814295685.926839,117572714.13656586
2024-01-14 05:01:57.812,9.789565888214032e-06,5774417906.16798,115865558.4207872
2024-01-14 06:01:30.610,9.84519694675718e-06,5802969577.272659,117491281.48780794
2024-01-14 07:01:38.444,9.893886617037898e-06,5823720314.61459,116625318.29395324
2024-01-14 08:01:58.164,9.892301591785165e-06,5829352644.487449,120986664.03543009
2024-01-14 09:00:29.792,9.96085587157504e-06,5859452571.248909,121992953.55125543
2024-01-14 10:00:53.730,9.932683844234046e-06,5848423261.809154,119986924.66076103
2024-01-14 11:00:33.597,9.966723872825748e-06,5879777634.704467,121890283.80228047
2024-01-14 12:02:12.765,9.883577390077471e-06,5829187979.541929,119723037.07896417
2024-01-14 13:01:48.518,9.835787986239969e-06,5806222086.622921,119112795.52601859
2024-01-14 14:01:30.448,9.899007429288536e-06,5824533689.236101,120213812.83403818
2024-01-14 15:01:07.218,9.905092274565434e-06,5832889765.254902,117576516.10048467
2024-01-14 16:01:33.673,9.899808460827767e-06,5838354619.653764,115826316.96053644
2024-01-14 17:02:18.995,9.852741597409112e-06,5806040629.684377,116181029.55564177
2024-01-14 18:00:22.742,9.892708080114954e-06,5824377840.20873,108944017.40633665
2024-01-14 19:00:46.245,9.84466543674632e-06,5796271255.5545,105381561.76044196
2024-01-14 20:00:16.832,9.710748628306212e-06,5754196951.079358,106072328.66927168
2024-01-14 21:01:14.338,9.701897085358576e-06,5727815940.1367655,107750034.0678438
2024-01-14 22:00:44.215,9.73622224576381e-06,5726126643.681396,110525527.48486139
2024-01-14 23:01:18.474,9.732362592420577e-06,5747752575.22991,110458326.05230744
2024-01-15 00:00:46.057,9.579584335066734e-06,5667522161.744859,116262383.12684295
2024-01-15 01:00:30.011,9.658945718947335e-06,5687110765.866685,115542838.09814663
2024-01-15 02:02:54.412,9.696386037911203e-06,5712344893.37231,116892021.33424252
2024-01-15 03:01:46.995,9.713998733070827e-06,5723981595.965437,116194033.29120255
2024-01-15 04:00:45.592,9.710207953609833e-06,5726072192.11459,115799449.34072392
2024-01-15 05:01:08.711,9.727055524764313e-06,5718772261.833034,115777028.66461341
2024-01-15 06:01:13.375,9.737856931875513e-06,5732980122.424468,115579934.61682142
2024-01-15 07:01:55.447,9.694587437205373e-06,5712370732.231493,115428217.12812929
2024-01-15 08:03:40.930,9.678038168092162e-06,5699143889.458748,114693757.9850262
2024-01-15 09:00:42.493,9.681095557633503e-06,5702075610.99818,110720081.01695178
2024-01-15 10:02:04.455,9.715797480629526e-06,5720987338.893968,110725168.32895018
2024-01-15 11:00:51.004,9.708671337592757e-06,5725086224.8384285,108701298.98027666
2024-01-15 12:00:41.216,9.694494241588354e-06,5716424273.328221,108194672.93969423
2024-01-15 13:02:33.630,9.65755427629783e-06,5698595927.183672,108958602.23960485
2024-01-15 14:01:23.166,9.685587351700232e-06,5720602850.672849,108726123.31943762
2024-01-15 15:01:39.574,9.530918461716357e-06,5635631413.469299,129088990.36467534
2024-01-15 16:00:24.023,9.520083278899132e-06,5593966236.353255,118496427.09385973
2024-01-15 17:01:22.080,9.569763739062504e-06,5642416161.987989,114132590.15495786
2024-01-15 18:01:55.595,9.611664901476608e-06,5664685967.107523,114309301.21215375
2024-01-15 19:01:18.163,9.675541766461562e-06,5722455913.571242,118419945.17481197
2024-01-15 20:00:08.948,9.688146323375652e-06,5710710280.322363,116234788.02477708
2024-01-15 21:02:38.181,9.631221818839235e-06,5678700314.947845,113076100.70620228
2024-01-15 22:00:10.168,9.6159229308806e-06,5665239243.8310995,109464987.55600427
2024-01-15 23:02:21.017,9.554008633796225e-06,5639231119.808265,107085523.89976189
2024-01-16 00:01:14.390,9.566666730710622e-06,5640561675.597769,103168497.54612647
2024-01-16 01:01:08.181,9.559410084158057e-06,5637233677.861332,101372225.07771344
2024-01-16 02:02:28.499,9.56495797871743e-06,5636064298.845499,100618614.32657774
2024-01-16 03:00:13.379,9.56975104779266e-06,5639604234.753594,100170363.11942191
2024-01-16 04:02:48.505,9.643875376572123e-06,5682639608.791022,101435727.43653686
2024-01-16 05:00:38.501,9.619994995912716e-06,5669452902.184468,99611161.06710169
2024-01-16 06:00:55.161,9.623516282121234e-06,5684189458.928375,100336852.35289603
2024-01-16 07:01:30.937,9.59813939364492e-06,5651226043.241821,98125558.33909065
2024-01-16 08:02:12.442,9.59718907528221e-06,5657923285.744844,99021516.53343895
2024-01-16 09:02:40.453,9.65468218250288e-06,5684124354.930743,98408667.79550989
2024-01-16 10:04:49.767,9.691931073675523e-06,5711277047.948705,100467046.69980928
2024-01-16 11:01:46.452,9.667685800288448e-06,5691510319.791259,100401425.19455472
2024-01-16 12:00:18.201,9.629409777861082e-06,5677871643.202931,100105072.70412742
2024-01-16 13:00:13.293,9.680247686654297e-06,5697367306.299571,95697001.84877785
2024-01-16 14:00:27.697,9.601287793314968e-06,5678739158.625387,103268179.05653727
2024-01-16 15:00:33.285,9.548535430413366e-06,5604461766.428301,104932954.47199613
2024-01-16 16:01:23.850,9.664637904458078e-06,5670326555.681026,102431919.92460793
2024-01-16 17:01:44.816,9.636834753366267e-06,5692140340.221362,103106558.11489499
2024-01-16 18:01:49.957,9.608391927319932e-06,5661681645.345035,104469518.31002279
2024-01-16 19:01:42.635,9.570482381650335e-06,5639709553.839375,103432318.51894462
2024-01-16 20:01:44.591,9.613335183479673e-06,5655453324.04649,100264898.32105921
2024-01-16 21:01:39.468,9.621687571152882e-06,5662577866.186322,100270260.2999274
2024-01-16 22:01:39.834,9.70967900499975e-06,5708517354.344596,102222336.11708905
2024-01-16 23:01:33.525,9.68501040853744e-06,5712229221.552533,102443536.15634422
2024-01-17 00:01:39.517,9.661283392578387e-06,5696209191.811155,97106710.47458813
2024-01-17 01:01:26.441,9.680617269759558e-06,5702004745.5720625,100127557.68942477
2024-01-17 02:01:42.853,9.682399004585184e-06,5710416501.858268,99810010.25157477
2024-01-17 03:01:36.592,9.6962216448786e-06,5713805393.092034,101884062.25071579
2024-01-17 04:01:47.497,9.66571457267059e-06,5695828135.548458,100496359.4111318
2024-01-17 05:01:57.882,9.612584095004677e-06,5670667827.908067,102759697.87464148
2024-01-17 06:06:25.330,9.567963212221653e-06,5645917722.272047,102251942.55181248
2024-01-17 07:06:22.076,9.598204858418252e-06,5660584727.190387,102252595.19980802
2024-01-17 08:02:07.131,9.53516729619793e-06,5618899022.365805,105615669.94313502
2024-01-17 09:01:51.396,9.536701145389444e-06,5610624570.685468,106510278.14869474
2024-01-17 10:01:50.453,9.542095832355255e-06,5627368037.976896,103120677.0265461
2024-01-17 11:00:29.366,9.557172702726718e-06,5620199270.5221615,103205231.55102882
2024-01-17 12:00:15.798,9.545420483800411e-06,5623975697.929399,101884223.39613359
2024-01-17 13:00:07.568,9.562452021426965e-06,5639931737.391315,106490034.13681556
2024-01-17 14:01:44.512,9.53350804452009e-06,5615148308.493953,103034073.0730602
2024-01-17 15:02:03.928,9.550964976046818e-06,5649811040.79279,105102626.52417998
2024-01-17 16:01:46.323,9.458537559337467e-06,5594150457.998704,106418086.28900574
2024-01-17 17:01:51.309,9.457243764822473e-06,5564734795.876881,107432885.50267103
2024-01-17 18:01:58.669,9.484359333135048e-06,5591500748.406077,106296846.39272325
2024-01-17 19:01:51.893,9.516091694560844e-06,5610375102.595648,106750884.72385123
2024-01-17 20:01:55.516,9.52055861120927e-06,5609298275.345183,108491592.36854021
2024-01-17 21:01:53.845,9.480187613761648e-06,5622624117.065852,113240188.6806836
2024-01-17 22:01:56.883,9.493906644569403e-06,5598804372.530244,112874874.97550249
2024-01-17 23:01:49.371,9.492471071933773e-06,5582571957.768746,112812049.6116422
2024-01-18 00:01:55.110,9.519767850274435e-06,5606502564.8980875,108766790.05583929
2024-01-18 01:01:43.099,9.512377812210382e-06,5610498257.630719,108766920.92157386
2024-01-18 02:01:38.237,9.477320121607602e-06,5577682800.840478,112118198.60387212
2024-01-18 03:01:37.454,9.501058586213528e-06,5596954572.319151,109739162.8063509
2024-01-18 04:01:43.932,9.466758453776349e-06,5578404483.102796,108756831.35314062
2024-01-18 05:01:50.595,9.466599380016565e-06,5580247874.013422,108497650.65754329
2024-01-18 06:01:50.279,9.50903415221858e-06,5597557600.204153,108543786.39488636
2024-01-18 07:01:46.695,9.524941496186911e-06,5609916681.104097,108091929.56632926
2024-01-18 08:01:48.587,9.530093345110631e-06,5613661891.520402,101608284.71267813
2024-01-18 09:00:45.592,9.508496013418333e-06,5604353099.348765,105555926.13537878
2024-01-18 10:01:27.596,9.479069151308628e-06,5599315239.24074,105806255.72209267
2024-01-18 11:01:35.890,9.419978146154704e-06,5561891072.135385,103587322.76859382
2024-01-18 12:01:43.901,9.43703404704864e-06,5557848054.989976,106377407.293545
2024-01-18 13:01:30.727,9.348533635775348e-06,5524419203.643432,106036519.45011154
2024-01-18 14:01:39.800,9.347441319464199e-06,5509490688.139121,108788996.37100075
2024-01-18 15:01:39.453,9.388993449373352e-06,5529953660.403742,107441756.42998323
2024-01-18 16:01:40.372,9.39660044122068e-06,5528659772.167557,105474371.73025432
2024-01-18 17:01:32.208,9.230500446073817e-06,5418973772.4704485,109682146.54007724
2024-01-18 18:01:44.377,9.189446343812435e-06,5411706737.262267,117715109.312289
2024-01-18 19:01:39.539,9.160293008995222e-06,5399213157.726814,118920253.6832257
2024-01-18 20:01:38.076,8.995120061472365e-06,5361169429.601248,139789413.22710824
2024-01-18 21:01:41.520,9.088819389895875e-06,5380174837.753611,136129678.35830793
2024-01-18 22:01:38.202,9.1435849197578e-06,5403176871.199408,136366028.48102036
2024-01-18 23:01:26.756,9.210845351415352e-06,5423016330.7758255,134355772.00943184
2024-01-19 00:01:36.272,9.197154545584687e-06,5422811896.21313,131100509.47341415
2024-01-19 01:01:30.608,9.203752304414048e-06,5414357750.200955,137810755.41083354
2024-01-19 02:01:30.811,9.164437571772816e-06,5400434436.271902,138710399.49318045
2024-01-19 03:01:39.290,9.109237366719046e-06,5364931352.28518,137604356.07624042
2024-01-19 04:01:25.115,9.121252989162955e-06,5364129255.19594,142922574.30786976
2024-01-19 05:01:52.557,9.17251231827165e-06,5406087295.908035,140120414.15512958
2024-01-19 06:01:34.011,9.204465724112287e-06,5423670329.322775,140201967.31615645
2024-01-19 07:01:59.928,9.234886115931977e-06,5433433359.035984,141940356.87712985
2024-01-19 08:01:43.246,9.213366844400373e-06,5429155552.631511,139706613.80321637
2024-01-19 09:02:24.976,9.226449692857082e-06,5441569836.108082,140763984.0851732
2024-01-19 10:00:23.328,9.258928712435035e-06,5454443777.821458,140746876.03840423
2024-01-19 11:02:09.777,9.245525680310182e-06,5444364821.921959,140568576.13357612
2024-01-19 12:02:16.648,9.253595713146722e-06,5446262738.312373,138284882.01671726
2024-01-19 13:02:12.046,9.247928065651221e-06,5440918064.130019,141086638.4378645
2024-01-19 14:02:11.398,9.336895324701007e-06,5502381169.891271,141530949.08986482
2024-01-19 15:02:22.350,9.188619218839289e-06,5437682463.75773,151312809.15444723
2024-01-19 16:02:13.358,9.114881998535228e-06,5395142756.134384,157059148.66122285
2024-01-19 17:02:15.781,8.915193585164141e-06,5223218936.801334,165978411.77301225
2024-01-19 18:02:22.347,9.077941871265071e-06,5333628922.3137455,164070102.6259607
2024-01-19 19:02:10.313,9.222668108478442e-06,5418195573.495388,165868870.76324984
2024-01-19 20:02:16.759,9.197403462627328e-06,5418697160.921557,158802824.72594374
2024-01-19 21:02:13.884,9.175117240723714e-06,5405092106.057395,150831819.05110985
2024-01-19 22:02:02.605,9.271266615289087e-06,5462701377.588627,151116273.936738
2024-01-19 23:02:00.390,9.282585050650612e-06,5470539441.484861,151706550.1248736
2024-01-20 00:02:11.168,9.290456151465435e-06,5471214150.708543,151710847.07476357
2024-01-20 01:02:09.072,9.294909602028856e-06,5477194247.241172,151275140.4482565
2024-01-20 02:01:57.601,9.387153264687229e-06,5530914444.911359,155140703.73444885
2024-01-20 03:02:14.020,9.342978804355377e-06,5507978600.8146,153880921.13107222
2024-01-20 04:02:22.888,9.37194769248005e-06,5513134491.406728,151796105.7490157
2024-01-20 05:02:17.160,9.379899783361613e-06,5531606152.726484,151257615.27230346
2024-01-20 06:02:08.494,9.409375155401655e-06,5543143595.594463,151898500.31109947
2024-01-20 07:02:07.065,9.443821870490513e-06,5561326745.522118,154874130.36538517
2024-01-20 08:02:11.641,9.416592961874381e-06,5565257561.31693,155738121.67667148
2024-01-20 09:01:59.270,9.472210210716813e-06,5582376209.656035,162517083.12311518
2024-01-20 10:02:08.216,9.424428094214576e-06,5572683280.670957,170624146.98660657
2024-01-20 11:02:16.224,9.406611525996077e-06,5567625843.222249,173986362.59896213
2024-01-20 12:02:02.871,9.42680851879776e-06,5554392506.699607,170051739.08146024
2024-01-20 13:01:59.837,9.444184344450225e-06,5573896929.824163,164188415.0711284
2024-01-20 14:02:07.222,9.412787714726232e-06,5547904781.906324,157508645.60053137
2024-01-20 15:02:11.275,9.376118138142951e-06,5524273831.672817,148567753.21784142
2024-01-20 16:01:58.876,9.379424087056655e-06,5544842972.462327,140322852.34057125
2024-01-20 17:02:01.514,9.344204570628147e-06,5506111362.481799,117187955.66697773
2024-01-20 18:02:17.299,9.364204349743636e-06,5505940452.520169,111227387.22475342
2024-01-20 19:01:59.972,9.325806363435742e-06,5495526062.258236,105044124.84768772
2024-01-20 20:02:09.465,9.414912570357024e-06,5548034710.128603,103378114.32953875
2024-01-20 21:02:04.899,9.461481318173766e-06,5566272126.839771,110361078.38220319
2024-01-20 22:02:00.449,9.525684656742397e-06,5631868147.169327,112354965.46821652
2024-01-20 23:02:06.309,9.628981906333768e-06,5620027781.459622,119024707.52674045
2024-01-21 00:02:02.273,9.69166774105574e-06,5715414302.305023,136279889.89893016
2024-01-21 01:02:09.869,9.628236110155397e-06,5675052725.53823,142742274.1414661
2024-01-21 02:02:10.831,9.628323752094029e-06,5664700469.468938,141391474.49350962
2024-01-21 03:02:13.369,9.61224127440716e-06,5664043871.501301,143413060.91775116
2024-01-21 04:01:59.122,9.574137087955811e-06,5643995653.729008,144605349.08466026
2024-01-21 05:02:02.190,9.527070905403817e-06,5621721830.825846,145837981.58251467
2024-01-21 06:02:01.988,9.490984282727643e-06,5600030975.0858,148184870.29764375
2024-01-21 07:01:52.823,9.461094058837958e-06,5577839209.546681,146039725.64784047
2024-01-21 08:02:07.128,9.484431767646599e-06,5586021235.428009,147134295.55436197
2024-01-21 09:01:07.892,9.485777934310089e-06,5584070368.212411,146676918.3131708
2024-01-21 10:02:18.035,9.51519407058441e-06,5610590687.361157,139496435.52536973
2024-01-21 11:02:14.806,9.516216784648694e-06,5605074814.02593,136164575.08267808
2024-01-21 12:02:04.307,9.498984165657989e-06,5593692959.949691,135417364.15582755
2024-01-21 13:02:18.745,9.471537761669299e-06,5583823021.866498,135242956.54779026
2024-01-21 14:02:15.138,9.534928729688773e-06,5610752789.8052025,136354016.59808046
2024-01-21 15:02:14.919,9.529342131150904e-06,5618766415.6751,138567490.61326104
2024-01-21 16:01:29.676,9.455700556912074e-06,5573817622.398331,140016400.90348098
2024-01-21 17:01:23.541,9.411941414444328e-06,5550989442.029128,143371738.42088357
2024-01-21 18:01:30.926,9.442021299675862e-06,5561899874.202212,146460177.01602602
2024-01-21 19:01:32.344,9.416837355492061e-06,5548416935.12649,147259157.19066894
2024-01-21 20:01:26.797,9.421328810818559e-06,5552054441.355317,145915346.43424007
2024-01-21 21:01:29.036,9.377363029785561e-06,5532707372.895326,140978188.71617103
2024-01-21 22:01:30.167,9.411534996174171e-06,5530069739.195153,135305378.5219566
2024-01-21 23:01:33.700,9.361332760828094e-06,5526846159.294821,135075047.52748817
2024-01-22 00:00:22.955,9.338554870241035e-06,5514071584.823997,113387848.01012385
2024-01-22 01:00:20.423,9.341700514762887e-06,5516822761.923199,110478068.96694356
2024-01-22 02:00:19.003,9.215299319694804e-06,5448424714.604235,115602869.2775851
2024-01-22 03:00:24.583,9.191826870959248e-06,5411786577.873712,116148101.95437154
2024-01-22 04:01:24.329,9.232160169789018e-06,5439799294.790464,112395632.29820979
2024-01-22 05:02:09.075,9.147526160415682e-06,5409696503.648111,114015262.65751772
2024-01-22 06:00:18.286,9.246992166649647e-06,5452662297.205397,113621037.3033292
2024-01-22 07:01:51.047,9.286097632252996e-06,5477222322.149682,114212037.74026036
2024-01-22 08:01:31.900,9.24789933506151e-06,5455076948.393572,113078612.1519879
2024-01-22 09:01:36.524,9.161433972544192e-06,5392421447.455451,113476376.63626204
2024-01-22 10:01:53.678,9.1054179398233e-06,5385538182.617384,119586668.61162667
2024-01-22 11:04:28.035,9.096956319281418e-06,5369802460.19188,121547578.90991591
2024-01-22 12:03:06.091,9.136152591594244e-06,5383683803.223514,126724865.77208078
2024-01-22 13:04:27.241,9.116932038338686e-06,5368328454.87841,128056153.77165826
2024-01-22 14:02:55.437,9.160492378243736e-06,5397015044.73972,131471710.50642553
2024-01-22 15:06:02.067,9.089586387402101e-06,5350802263.47377,137532503.99220702
2024-01-22 16:00:58.991,9.107512879774989e-06,5361198304.14035,142325362.76046896
2024-01-22 17:01:14.439,9.086970223903279e-06,5357099235.351101,140247715.87265396
2024-01-22 18:00:53.780,9.108053261624616e-06,5372297701.115756,136457268.05528823
2024-01-22 19:01:14.099,9.075540573655678e-06,5315254292.691071,140619288.73328775
2024-01-22 20:01:20.556,8.975734256804217e-06,5258802641.697969,152695883.297753
2024-01-22 21:01:10.448,9.056032024294975e-06,5342161096.793533,153941734.0531086
2024-01-22 22:01:10.993,8.984368843721354e-06,5299854478.816975,153273303.78864366
2024-01-22 23:01:10.115,8.965225256056586e-06,5282891893.440135,156749636.03841466
2024-01-23 00:01:22.023,8.9163580252814e-06,5253122967.900957,155920901.23475647
2024-01-23 01:03:23.445,8.97296097863772e-06,5280192464.498657,156802717.52781233
2024-01-23 02:01:23.554,8.96326357977192e-06,5282444533.365768,147860423.23274383
2024-01-23 03:01:22.392,9.028287064482545e-06,5309211983.15397,150082445.71477315
2024-01-23 04:01:41.985,9.028246948042158e-06,5321260139.515644,146023620.5584107
2024-01-23 05:01:47.680,9.012437282430105e-06,5314136115.742253,143677727.2425453
2024-01-23 06:01:43.993,9.016995550559166e-06,5312751148.385293,138235661.2473592
2024-01-23 07:00:03.245,8.994500481770797e-06,5297764856.3476,136402181.17037192
2024-01-23 08:00:22.005,8.870356827395134e-06,5231047925.965689,140383399.41392595
2024-01-23 09:02:53.378,8.750227587775627e-06,5164035686.7121315,143240540.09939358
2024-01-23 10:05:18.089,8.549916920879126e-06,5035037653.958796,158183551.66657174
2024-01-23 11:01:39.506,8.537225900730979e-06,5050241200.01277,160043031.24510595
2024-01-23 12:01:51.223,8.565471005895875e-06,5024625261.664366,160385326.48526585
2024-01-23 13:01:48.164,8.588362486090311e-06,5038846648.665946,161405096.48046142
2024-01-23 14:07:07.256,8.47573894489114e-06,5006933965.550751,160374156.471898
2024-01-23 15:01:00.517,8.602395148045752e-06,5033632295.15638,163473749.60399476
2024-01-23 16:01:07.097,8.682618836585583e-06,5131885382.347591,160290333.25366917
2024-01-23 17:01:06.538,8.7241936491331e-06,5123012937.101481,162800237.73617077
2024-01-23 18:01:13.827,8.738147454660034e-06,5153481964.53242,158617541.90602097
2024-01-23 19:01:00.630,8.666760901985435e-06,5126393240.606618,156152326.2735051
2024-01-23 20:01:01.992,8.648295086839108e-06,5108836134.128079,145826973.20407262
2024-01-23 21:01:02.620,8.627092336393952e-06,5114231543.725442,144578453.3770533
2024-01-23 22:01:02.646,8.68306677131944e-06,5104923013.467817,141894978.86032003
2024-01-23 23:01:01.518,8.757824303813435e-06,5156049716.392032,139800503.40599915
2024-01-24 00:00:39.518,8.826527067003215e-06,5195672989.090596,138816013.84781155
2024-01-24 01:01:05.818,8.895561300501913e-06,5228937872.951268,140974915.23438457
2024-01-24 02:04:18.179,8.785168474819033e-06,5189215090.216261,137936420.13803792
2024-01-24 03:02:40.483,8.765314870637584e-06,5158852363.466694,137803743.49149352
2024-01-24 04:01:17.039,8.776363709365485e-06,5172215709.793431,137069956.35773504
2024-01-24 05:01:15.377,8.795520371107923e-06,5190550454.210091,137344104.64851558
2024-01-24 06:03:30.623,8.857382979031055e-06,5204055618.638615,138658371.1447555
2024-01-24 07:01:28.756,8.90420400267296e-06,5242181952.60546,139221251.64637193
2024-01-24 08:01:09.466,8.907990221291767e-06,5246747667.487746,138529634.39150175
2024-01-24 09:01:26.322,8.944464977929682e-06,5260310511.2495775,132317686.14927027
2024-01-24 10:00:18.300,8.932070714429662e-06,5263161003.09163,114664284.9873015
2024-01-24 11:02:08.998,8.978455445802704e-06,5276983815.707864,108130804.57182005
2024-01-24 12:00:25.872,8.938404024663107e-06,5268650099.271065,100576693.07867555
2024-01-24 13:01:02.935,8.907585710939632e-06,5261073881.867371,96583671.57010624
2024-01-24 14:01:31.412,8.867777280621603e-06,5219353199.532737,96008705.97089936
2024-01-24 15:01:45.861,8.862566997125546e-06,5230042661.487592,91317955.35260917
2024-01-24 16:01:36.295,8.909442669416785e-06,5253133762.569639,88786364.54712917
2024-01-24 17:01:45.370,8.890852457906459e-06,5241013196.467041,96012313.49544859
2024-01-24 18:01:49.964,8.879725191622243e-06,5235987732.220853,92050242.90405942
2024-01-24 19:01:45.722,8.811938565937495e-06,5193762999.211412,92700286.62615201
2024-01-24 20:01:40.573,8.80812920814474e-06,5180032563.15837,92710875.70915012
2024-01-24 21:01:49.962,8.743859800131012e-06,5158012593.6522875,90809386.12219475
2024-01-24 22:01:45.691,8.797727208184516e-06,5173019112.995204,91409286.59683675
2024-01-24 23:01:38.964,8.842542281346956e-06,5200986453.254383,104387958.67366876
2024-01-25 00:01:41.897,8.884106435353893e-06,5247913969.410045,104237413.80132818
2024-01-25 01:01:44.321,8.89599682435026e-06,5235339032.491488,103140140.10826081
2024-01-25 02:01:31.238,8.848115720941404e-06,5218723455.909757,102876088.16234697
2024-01-25 03:01:31.556,8.82073349551885e-06,5205165332.908869,101481197.03091955
2024-01-25 04:01:35.055,8.837417064451836e-06,5208449596.020564,101263970.3482814
2024-01-25 05:01:01.223,8.827324655002687e-06,5201128429.108023,101321227.63514856
2024-01-25 06:01:55.363,8.79580115856504e-06,5181725672.486811,99930248.66033903
2024-01-25 07:00:39.278,8.835117318992255e-06,5192014941.194407,101656457.25572336
2024-01-25 08:01:14.206,8.857363784929176e-06,5217273412.097077,98842880.12773937
2024-01-25 09:01:19.193,8.847872518380636e-06,5214640094.542159,95227544.47173387
2024-01-25 10:00:42.323,8.84791116883939e-06,5225169785.429191,96804197.14566423
2024-01-25 11:04:14.746,8.900871412935838e-06,5228111188.2821665,97186280.9313352
2024-01-25 12:00:37.201,8.879243434728278e-06,5240991823.037282,96452543.38814609
2024-01-25 13:01:47.077,8.815650989091846e-06,5196321364.021837,97675897.36238909
2024-01-25 14:02:17.686,8.82200160127906e-06,5188164938.5412855,96776552.42703989
2024-01-25 15:00:13.964,8.832506110813721e-06,5202750996.343707,96362949.34130661
2024-01-25 16:00:29.113,8.771730888791636e-06,5164427628.231354,93388687.40652032
2024-01-25 17:00:25.687,8.759829991300586e-06,5166965354.752946,87109105.17865591
2024-01-25 18:00:24.318,8.803067776405562e-06,5186912224.855356,86676346.6814299
2024-01-25 19:00:07.948,8.81828373611213e-06,5186035870.538719,85803827.02637927
2024-01-25 20:00:10.452,8.870915566854768e-06,5220592882.3916645,86865607.08803202
2024-01-25 21:00:01.773,8.843742044405209e-06,5207362952.150274,87603851.33620384
2024-01-25 22:00:28.952,8.85585469506012e-06,5214842401.175429,85859821.58965775
2024-01-25 23:00:22.757,8.857405612044272e-06,5218252031.551606,85401295.9059993
2024-01-26 00:00:14.784,8.858066511207873e-06,5220300443.678741,84381126.68615438
2024-01-26 01:00:45.485,8.815966755277241e-06,5199658783.02729,83338451.22238643
2024-01-26 02:00:54.329,8.831946509215732e-06,5208032240.301135,83641188.77538408
2024-01-26 03:01:09.802,8.874888391065917e-06,5230745578.206899,84668346.85306755
2024-01-26 04:01:19.256,8.885025321896522e-06,5235780090.670446,84219152.61074814
2024-01-26 05:01:48.527,8.885747302079268e-06,5237430904.212932,84590759.32685962
2024-01-26 06:00:51.982,8.886674682410577e-06,5240865896.361411,84141082.47994323
2024-01-26 07:01:07.608,8.84946326349232e-06,5220970137.080372,84291178.15663722
2024-01-26 08:00:55.465,8.839195201828046e-06,5208773253.715665,85022114.50303735
2024-01-26 09:01:03.770,8.857498986085976e-06,5215818006.955791,84639372.6748065
2024-01-26 10:01:23.010,8.859996298906896e-06,5247632869.927053,85115226.9244057
2024-01-26 11:01:11.088,8.948571602344822e-06,5265992222.972112,86580212.17936409
2024-01-26 12:00:03.979,9.044801891287833e-06,5315632759.913532,89792196.6790653
2024-01-26 13:00:14.157,8.986927532648752e-06,5304490805.73863,89657226.81619412
2024-01-26 14:00:25.072,8.967142659803557e-06,5292210694.642946,89376655.13491291
2024-01-26 15:00:06.335,9.024114794902922e-06,5319046603.7807865,88497663.84100485
2024-01-26 16:00:06.994,9.058667460455399e-06,5321862796.794764,88337205.33034135
2024-01-26 17:00:22.566,9.111220981985123e-06,5372528838.611814,89591409.18190436
